分拣中心,日期,货量
SC35,2023/10/28,30461
SC35,2023/10/16,26050
SC35,2023/11/14,33587
SC35,2023/10/14,26374
SC35,2023/11/11,47552
SC35,2023/8/12,24605
SC35,2023/8/25,27029
SC35,2023/9/16,25874
SC35,2023/8/1,20958
SC35,2023/11/24,31348
SC35,2023/8/9,22669
SC35,2023/8/5,21213
SC35,2023/8/13,23354
SC35,2023/11/20,31900
SC35,2023/10/22,27317
SC35,2023/9/2,28863
SC35,2023/10/23,27063
SC35,2023/10/27,30114
SC35,2023/8/7,20422
SC35,2023/8/14,22439
SC35,2023/8/19,27769
SC35,2023/11/28,30417
SC35,2023/8/22,25416
SC35,2023/8/4,20139
SC35,2023/10/18,26479
SC35,2023/8/6,21172
SC35,2023/9/18,26520
SC35,2023/11/16,32522
SC35,2023/8/20,25768
SC35,2023/9/10,27175
SC35,2023/11/5,31207
SC35,2023/10/1,22291
SC35,2023/8/15,24531
SC35,2023/8/26,25618
SC35,2023/10/6,23264
SC35,2023/10/31,29836
SC35,2023/9/30,23878
SC35,2023/8/8,21789
SC35,2023/11/6,30999
SC35,2023/8/17,26193
SC35,2023/11/25,31540
SC35,2023/10/29,29579
SC35,2023/10/17,27190
SC35,2023/9/21,27958
SC35,2023/11/9,32634
SC35,2023/8/30,27020
SC35,2023/10/13,25995
SC35,2023/8/23,25983
SC35,2023/10/19,27050
SC35,2023/11/8,32769
SC35,2023/9/14,27488
SC3,2023/10/25,15739
SC3,2023/10/30,11957
SC3,2023/9/5,10613
SC3,2023/8/4,9222
SC3,2023/11/13,19350
SC3,2023/9/24,11664
SC3,2023/10/8,10422
SC3,2023/9/29,11024
SC3,2023/9/2,12121
SC3,2023/10/24,13677
SC3,2023/8/1,9206
SC3,2023/10/4,8092
SC3,2023/10/5,8482
SC3,2023/8/5,9800
SC3,2023/8/11,10067
SC3,2023/9/8,11796
SC3,2023/11/9,14139
SC3,2023/11/28,12200
SC3,2023/8/19,10501
SC3,2023/10/22,11221
SC3,2023/9/30,10020
SC3,2023/11/29,12967
SC3,2023/8/7,8946
SC3,2023/10/12,10758
SC3,2023/11/16,14508
SC3,2023/11/15,14859
SC3,2023/11/21,12980
SC3,2023/11/3,16132
SC3,2023/8/15,9197
SC3,2023/11/2,21054
SC3,2023/9/14,11481
SC3,2023/9/9,11773
SC3,2023/10/15,10624
SC3,2023/11/18,13801
SC3,2023/9/13,11465
SC3,2023/10/10,10818
SC3,2023/11/6,12941
SC3,2023/10/14,10831
SC3,2023/8/21,9481
SC3,2023/8/9,9654
SC3,2023/10/13,10377
SC3,2023/8/16,10028
SC3,2023/9/4,10562
SC3,2023/11/17,13181
SC3,2023/9/27,12309
SC3,2023/8/10,10513
SC3,2023/9/6,11347
SC3,2023/9/23,12754
SC3,2023/10/23,11287
SC3,2023/10/31,11742
SC3,2023/8/24,10296
SC3,2023/11/24,12708
SC3,2023/10/20,11181
SC3,2023/8/3,9358
SC3,2023/10/3,8143
SC3,2023/8/25,10297
SC3,2023/10/26,13170
SC3,2023/9/20,11535
SC3,2023/11/20,13026
SC3,2023/10/29,12388
SC3,2023/8/30,10542
SC3,2023/8/23,9911
SC3,2023/11/19,13730
SC3,2023/9/17,11279
SC3,2023/10/28,13293
SC3,2023/8/8,9461
SC3,2023/11/27,12155
SC3,2023/11/8,14059
SC3,2023/9/18,11005
SC3,2023/9/15,11560
SC3,2023/11/25,12288
SC3,2023/10/7,9493
SC3,2023/9/26,12258
SC3,2023/8/26,10226
SC3,2023/11/5,13873
SC3,2023/11/14,15452
SC3,2023/8/28,9877
SC3,2023/11/22,14302
SC3,2023/9/16,11132
SC3,2023/8/20,9641
SC3,2023/8/29,9996
SC3,2023/9/12,11400
SC3,2023/11/26,12156
SC3,2023/10/19,11339
SC3,2023/9/1,10558
SC3,2023/8/14,9435
SC3,2023/9/11,11127
SC3,2023/10/17,10446
SC3,2023/9/10,10935
SC3,2023/9/25,12124
SC3,2023/8/17,10096
SC3,2023/10/18,11212
SC3,2023/10/2,8704
SC3,2023/11/4,14370
SC3,2023/8/18,9925
SC3,2023/10/9,10499
SC3,2023/11/10,13791
SC3,2023/8/22,9855
SC3,2023/10/16,10655
SC3,2023/9/28,12060
SC3,2023/9/21,12225
SC3,2023/11/23,12936
SC3,2023/11/12,22327
SC3,2023/8/13,9679
SC3,2023/11/7,13555
SC3,2023/8/12,9839
SC3,2023/10/6,9069
SC3,2023/11/1,18859
SC3,2023/8/27,10181
SC3,2023/10/11,10405
SC3,2023/9/3,10629
SC3,2023/11/30,12665
SC3,2023/9/22,12494
SC3,2023/9/7,11600
SC3,2023/8/6,9584
SC3,2023/10/21,11950
SC3,2023/8/31,10797
SC3,2023/9/19,11118
SC3,2023/11/11,19217
SC3,2023/10/27,13446
SC3,2023/8/2,9337
SC3,2023/10/1,9400
SC30,2023/8/24,3673
SC30,2023/10/22,3914
SC30,2023/8/19,3739
SC30,2023/9/1,6406
SC30,2023/8/11,4254
SC30,2023/10/18,3984
SC30,2023/10/8,3384
SC30,2023/8/28,3106
SC30,2023/10/14,4402
SC30,2023/9/29,4540
SC30,2023/11/27,3746
SC30,2023/10/20,6777
SC30,2023/9/17,4616
SC30,2023/9/23,6428
SC30,2023/10/7,3486
SC30,2023/8/20,3043
SC30,2023/11/16,4563
SC30,2023/11/15,4341
SC30,2023/11/12,6501
SC30,2023/8/2,2868
SC30,2023/8/3,3016
SC30,2023/8/18,4684
SC30,2023/8/30,3458
SC30,2023/10/23,5448
SC30,2023/9/5,4053
SC30,2023/9/24,5656
SC30,2023/8/9,2754
SC30,2023/10/27,7276
SC30,2023/10/31,6618
SC30,2023/10/26,4745
SC30,2023/11/28,3854
SC30,2023/10/16,2888
SC30,2023/8/16,2946
SC30,2023/9/13,3786
SC30,2023/10/4,2826
SC30,2023/9/8,6394
SC30,2023/9/28,5344
SC30,2023/11/14,5495
SC30,2023/10/10,3776
SC30,2023/9/9,5764
SC30,2023/11/11,15034
SC30,2023/8/31,3431
SC30,2023/10/19,4650
SC30,2023/9/20,5675
SC30,2023/8/12,3584
SC30,2023/9/19,6286
SC30,2023/11/29,3401
SC30,2023/8/17,3625
SC30,2023/10/28,5514
SC30,2023/9/4,3772
SC30,2023/9/30,3820
SC30,2023/11/4,6152
SC30,2023/9/10,4406
SC30,2023/9/22,6657
SC30,2023/8/6,3118
SC30,2023/9/27,5783
SC30,2023/11/18,4263
SC30,2023/10/2,2325
SC30,2023/8/4,4966
SC30,2023/10/25,4554
SC30,2023/10/3,2511
SC30,2023/11/5,5542
SC30,2023/11/22,2946
SC30,2023/10/9,3067
SC30,2023/10/21,4593
SC30,2023/10/13,5027
SC30,2023/9/6,4779
SC30,2023/8/26,3898
SC30,2023/8/8,3084
SC30,2023/10/11,3756
SC30,2023/8/13,2876
SC30,2023/8/22,3244
SC30,2023/11/20,3096
SC30,2023/10/15,3521
SC30,2023/11/7,5513
SC30,2023/9/12,4321
SC30,2023/11/6,4170
SC30,2023/11/23,3481
SC30,2023/10/12,3605
SC30,2023/11/8,4672
SC30,2023/9/2,5651
SC30,2023/11/13,5063
SC30,2023/9/18,3824
SC30,2023/11/19,3428
SC30,2023/8/29,3241
SC30,2023/11/24,4970
SC30,2023/8/21,3188
SC30,2023/11/1,9762
SC30,2023/11/9,5677
SC30,2023/8/7,2751
SC30,2023/10/24,7638
SC30,2023/10/30,4718
SC30,2023/8/10,3233
SC30,2023/9/11,3326
SC30,2023/9/16,5765
SC30,2023/11/21,3341
SC30,2023/9/3,4701
SC30,2023/8/25,5104
SC30,2023/10/29,4242
SC30,2023/9/25,5785
SC30,2023/8/1,3584
SC30,2023/8/27,3177
SC30,2023/10/1,3022
SC30,2023/8/14,2674
SC30,2023/8/5,3720
SC30,2023/10/17,4932
SC30,2023/9/26,5937
SC30,2023/11/3,6617
SC30,2023/8/23,3011
SC30,2023/11/25,4813
SC30,2023/11/26,4146
SC30,2023/9/21,5790
SC30,2023/10/5,3526
SC30,2023/9/15,7045
SC30,2023/11/10,7943
SC30,2023/11/17,4866
SC30,2023/10/6,4358
SC30,2023/8/15,3249
SC30,2023/9/14,5433
SC30,2023/11/30,3739
SC30,2023/11/2,6713
SC30,2023/9/7,6200
SC55,2023/11/30,3289
SC55,2023/8/11,3839
SC55,2023/9/3,3969
SC55,2023/9/29,2996
SC55,2023/11/19,3483
SC55,2023/10/22,2868
SC55,2023/9/21,3365
SC55,2023/11/23,3065
SC55,2023/11/5,4163
SC55,2023/8/25,3608
SC55,2023/8/16,4374
SC55,2023/8/19,3690
SC55,2023/11/13,4782
SC55,2023/10/30,4327
SC55,2023/9/13,3473
SC55,2023/9/27,3309
SC55,2023/11/18,3661
SC55,2023/8/12,3847
SC55,2023/10/3,2735
SC55,2023/11/1,11897
SC55,2023/8/18,3709
SC55,2023/11/10,4270
SC55,2023/11/26,2926
SC55,2023/8/4,4153
SC55,2023/11/12,8914
SC55,2023/11/7,4872
SC55,2023/8/13,3470
SC55,2023/9/1,3909
SC55,2023/8/22,3700
SC55,2023/10/14,3203
SC55,2023/11/24,3050
SC55,2023/9/11,3605
SC55,2023/10/11,3318
SC55,2023/10/9,3516
SC55,2023/8/7,3934
SC55,2023/8/8,3710
SC55,2023/8/2,4038
SC55,2023/9/19,3589
SC55,2023/8/31,4179
SC55,2023/8/21,3951
SC55,2023/9/7,4214
SC55,2023/8/26,3612
SC55,2023/11/9,4264
SC55,2023/8/3,4130
SC55,2023/11/21,3248
SC55,2023/9/2,3917
SC55,2023/11/17,3968
SC55,2023/10/13,3233
SC55,2023/9/20,3401
SC55,2023/10/5,3162
SC55,2023/10/17,3241
SC55,2023/10/25,5950
SC55,2023/11/16,3928
SC55,2023/10/16,3370
SC55,2023/11/14,4094
SC55,2023/8/10,3866
SC55,2023/8/27,3713
SC55,2023/9/25,3626
SC55,2023/9/30,3105
SC55,2023/11/4,4748
SC55,2023/11/6,4062
SC55,2023/10/21,3000
SC55,2023/9/23,3277
SC55,2023/10/26,4486
SC55,2023/8/1,3987
SC55,2023/8/9,3931
SC55,2023/9/12,3631
SC55,2023/8/6,3864
SC55,2023/11/28,3154
SC55,2023/10/19,3045
SC55,2023/8/29,3908
SC55,2023/10/18,3216
SC55,2023/9/4,4245
SC55,2023/9/26,3657
SC55,2023/8/28,3932
SC55,2023/11/29,3167
SC55,2023/11/27,3214
SC55,2023/10/2,2783
SC55,2023/11/15,3750
SC55,2023/9/14,3496
SC55,2023/8/30,3860
SC55,2023/10/7,3634
SC55,2023/8/14,3899
SC55,2023/10/1,2929
SC55,2023/10/15,3072
SC55,2023/10/23,3139
SC55,2023/11/11,13813
SC55,2023/11/20,3543
SC55,2023/10/27,4991
SC55,2023/8/5,4144
SC55,2023/8/20,3744
SC55,2023/8/23,3548
SC55,2023/11/8,4274
SC55,2023/9/6,4070
SC55,2023/9/8,3903
SC55,2023/10/10,3344
SC55,2023/10/24,8830
SC55,2023/10/8,3575
SC55,2023/11/22,3036
SC55,2023/8/17,3785
SC55,2023/10/28,4124
SC55,2023/8/15,4041
SC55,2023/9/24,3313
SC55,2023/10/20,4257
SC55,2023/9/16,3473
SC55,2023/9/5,3963
SC55,2023/9/9,3786
SC55,2023/8/24,3578
SC55,2023/11/25,3045
SC55,2023/11/3,4522
SC55,2023/9/28,2981
SC55,2023/9/22,3297
SC55,2023/9/15,3735
SC55,2023/9/10,3485
SC55,2023/9/18,3548
SC55,2023/9/17,3316
SC55,2023/11/2,5563
SC55,2023/10/29,3968
SC55,2023/10/31,3803
SC55,2023/10/4,2848
SC55,2023/10/12,3264
SC55,2023/10/6,3236
SC6,2023/8/20,23193
SC6,2023/8/5,21795
SC6,2023/11/27,28319
SC6,2023/11/23,29867
SC6,2023/9/28,28163
SC6,2023/8/13,21015
SC6,2023/11/11,70549
SC6,2023/8/25,24512
SC6,2023/10/28,33254
SC6,2023/11/30,28131
SC6,2023/9/7,27679
SC6,2023/11/3,40844
SC6,2023/9/17,26703
SC6,2023/10/22,25122
SC6,2023/9/18,26290
SC6,2023/11/12,64058
SC6,2023/11/8,37105
SC6,2023/8/12,22109
SC6,2023/8/14,21727
SC6,2023/8/22,24365
SC6,2023/10/6,23631
SC6,2023/9/25,27935
SC6,2023/11/22,31203
SC6,2023/8/6,21596
SC6,2023/10/4,21074
SC6,2023/11/10,37211
SC6,2023/10/12,28321
SC6,2023/9/14,26190
SC6,2023/10/10,28312
SC6,2023/8/24,25775
SC6,2023/10/24,42313
SC6,2023/10/14,27294
SC6,2023/10/2,20092
SC6,2023/10/11,28243
SC6,2023/11/5,33781
SC6,2023/11/20,29233
SC6,2023/10/13,28041
SC6,2023/8/21,24321
SC6,2023/11/9,39140
SC6,2023/11/21,30689
SC6,2023/8/23,25156
SC6,2023/10/26,33805
SC6,2023/9/15,26521
SC6,2023/9/11,24591
SC6,2023/9/24,28800
SC6,2023/11/17,32523
SC6,2023/8/31,25837
SC6,2023/10/18,27605
SC6,2023/8/15,23094
SC6,2023/11/4,37426
SC6,2023/10/20,28453
SC6,2023/11/1,59911
SC6,2023/8/3,22994
SC6,2023/11/26,28392
SC6,2023/9/3,24890
SC6,2023/9/21,31468
SC6,2023/8/28,24021
SC6,2023/9/19,24218
SC6,2023/11/6,33680
SC6,2023/8/2,23462
SC6,2023/9/6,27000
SC6,2023/9/27,30697
SC6,2023/9/4,24731
SC6,2023/10/7,25780
SC6,2023/10/25,41829
SC6,2023/8/10,23231
SC6,2023/11/19,30395
SC6,2023/9/10,24518
SC6,2023/8/7,20656
SC6,2023/9/22,29816
SC6,2023/11/16,33633
SC6,2023/11/13,38737
SC6,2023/11/29,29678
SC6,2023/10/16,27144
SC6,2023/8/16,23886
SC6,2023/9/2,26412
SC6,2023/10/27,32151
SC6,2023/9/26,29649
SC6,2023/9/13,26855
SC6,2023/8/29,24570
SC6,2023/10/8,27935
SC6,2023/9/16,27145
SC6,2023/11/7,35228
SC6,2023/11/25,29554
SC6,2023/8/19,24634
SC6,2023/11/14,35173
SC6,2023/8/27,23736
SC6,2023/9/23,29731
SC6,2023/10/23,26918
SC6,2023/11/18,32298
SC6,2023/9/20,31141
SC6,2023/11/15,34653
SC6,2023/8/9,23352
SC6,2023/10/15,25774
SC6,2023/8/26,24672
SC6,2023/10/17,28488
SC6,2023/8/17,24085
SC6,2023/10/1,21342
SC6,2023/8/8,21744
SC6,2023/9/5,26077
SC6,2023/8/30,24373
SC6,2023/8/18,24909
SC6,2023/11/28,29614
SC6,2023/10/31,29746
SC6,2023/10/19,27722
SC6,2023/9/29,25032
SC6,2023/11/2,52865
SC6,2023/10/21,28773
SC6,2023/10/29,29697
SC6,2023/10/5,23334
SC6,2023/9/30,22922
SC6,2023/8/4,21898
SC6,2023/9/9,26572
SC6,2023/9/12,25436
SC6,2023/11/24,29997
SC6,2023/8/11,23027
SC6,2023/9/8,27228
SC6,2023/9/1,26811
SC6,2023/10/9,28753
SC6,2023/8/1,22827
SC6,2023/10/3,19277
SC6,2023/10/30,28932
SC22,2023/8/28,7110
SC22,2023/10/8,8501
SC22,2023/11/15,11674
SC22,2023/8/4,5715
SC22,2023/9/5,6345
SC22,2023/10/11,7897
SC22,2023/10/16,7021
SC22,2023/10/14,7331
SC22,2023/8/21,7251
SC22,2023/9/1,7208
SC22,2023/8/14,5850
SC22,2023/10/5,6751
SC22,2023/8/1,5867
SC22,2023/9/14,6478
SC22,2023/10/7,8689
SC22,2023/11/6,27006
SC22,2023/11/4,9704
SC22,2023/10/1,6056
SC22,2023/9/27,7308
SC22,2023/9/24,8429
SC22,2023/11/28,7545
SC22,2023/8/30,7938
SC22,2023/9/20,6439
SC22,2023/8/20,6639
SC22,2023/8/27,6852
SC22,2023/8/3,6078
SC22,2023/11/21,7778
SC22,2023/8/18,5909
SC22,2023/10/30,6906
SC22,2023/9/12,6444
SC22,2023/8/26,6450
SC22,2023/11/5,10955
SC22,2023/10/10,8109
SC22,2023/8/11,5565
SC22,2023/11/19,9281
SC22,2023/9/18,6052
SC22,2023/11/27,7863
SC22,2023/9/23,8172
SC22,2023/8/31,7558
SC22,2023/8/8,5616
SC22,2023/11/12,28835
SC22,2023/9/28,6233
SC22,2023/8/17,5992
SC22,2023/8/16,6054
SC22,2023/11/14,13785
SC22,2023/9/26,7995
SC22,2023/8/15,5847
SC22,2023/10/22,6748
SC22,2023/11/18,10382
SC22,2023/10/17,6745
SC22,2023/11/10,16009
SC22,2023/11/20,8172
SC22,2023/8/24,6685
SC22,2023/9/13,6596
SC22,2023/11/29,7713
SC22,2023/8/6,5763
SC22,2023/10/6,7536
SC22,2023/10/26,8024
SC22,2023/8/2,6045
SC22,2023/11/11,31020
SC22,2023/11/25,8484
SC22,2023/9/11,6102
SC22,2023/10/2,5750
SC22,2023/9/15,6469
SC22,2023/9/8,5938
SC22,2023/9/29,6093
SC22,2023/10/28,7672
SC22,2023/11/24,8483
SC22,2023/11/3,9861
SC22,2023/8/23,6460
SC22,2023/9/22,6851
SC22,2023/10/27,7418
SC22,2023/9/4,6629
SC22,2023/8/19,6238
SC22,2023/8/7,5582
SC22,2023/11/26,8333
SC22,2023/10/24,12183
SC22,2023/11/13,25479
SC22,2023/8/10,6035
SC22,2023/11/2,10242
SC22,2023/8/13,5560
SC22,2023/11/9,11653
SC22,2023/9/7,6437
SC22,2023/9/19,5922
SC22,2023/10/29,7220
SC22,2023/10/18,6511
SC22,2023/10/3,5830
SC22,2023/10/23,7893
SC22,2023/9/17,6372
SC22,2023/8/22,6354
SC22,2023/11/7,13022
SC22,2023/9/16,6751
SC22,2023/9/10,5951
SC22,2023/10/20,6706
SC22,2023/10/4,6034
SC22,2023/10/12,7453
SC22,2023/8/5,5715
SC22,2023/10/31,10554
SC22,2023/9/9,6369
SC22,2023/11/17,10344
SC22,2023/10/25,8899
SC22,2023/11/1,18342
SC22,2023/10/19,6135
SC22,2023/10/15,7060
SC22,2023/11/23,8185
SC22,2023/9/3,6690
SC22,2023/9/25,8487
SC22,2023/8/25,6084
SC22,2023/10/13,7071
SC22,2023/9/21,6742
SC22,2023/9/6,6192
SC22,2023/8/12,5736
SC22,2023/11/16,11365
SC22,2023/8/9,6369
SC22,2023/9/30,6247
SC22,2023/11/8,12164
SC22,2023/10/21,6966
SC22,2023/11/30,9578
SC22,2023/10/9,8595
SC22,2023/8/29,7399
SC22,2023/9/2,7383
SC22,2023/11/22,8083
SC56,2023/10/1,1238
SC56,2023/11/28,1407
SC56,2023/11/4,2668
SC56,2023/8/2,1984
SC56,2023/11/20,1372
SC56,2023/10/16,1448
SC56,2023/10/10,1592
SC56,2023/11/8,2253
SC56,2023/8/6,1364
SC56,2023/9/25,1983
SC56,2023/9/23,2058
SC56,2023/9/12,2023
SC56,2023/9/15,1724
SC56,2023/8/21,1889
SC56,2023/11/26,1317
SC56,2023/8/13,1330
SC56,2023/11/3,2664
SC56,2023/11/18,1451
SC56,2023/10/27,2031
SC56,2023/10/8,1549
SC56,2023/10/9,1630
SC56,2023/9/13,2418
SC56,2023/10/11,1474
SC56,2023/10/13,1593
SC56,2023/9/2,2209
SC56,2023/11/14,1460
SC56,2023/10/4,1310
SC56,2023/11/13,2336
SC56,2023/9/26,2349
SC56,2023/10/21,1554
SC56,2023/8/19,1803
SC56,2023/11/24,1466
SC56,2023/11/17,1338
SC56,2023/10/22,1321
SC56,2023/9/29,1404
SC56,2023/11/5,2168
SC56,2023/9/28,1522
SC56,2023/8/22,1431
SC56,2023/8/17,1380
SC56,2023/10/2,1197
SC56,2023/8/11,1906
SC56,2023/9/4,2809
SC56,2023/10/26,2084
SC56,2023/10/15,1494
SC56,2023/11/16,1416
SC56,2023/9/22,1825
SC56,2023/9/20,2058
SC56,2023/8/12,1401
SC56,2023/9/18,1874
SC56,2023/8/5,1431
SC56,2023/9/11,1477
SC56,2023/10/5,1475
SC56,2023/9/3,1666
SC56,2023/10/25,2227
SC56,2023/8/23,1458
SC56,2023/9/10,1519
SC56,2023/10/17,1395
SC56,2023/8/27,2272
SC56,2023/9/14,2186
SC56,2023/11/1,8497
SC56,2023/11/21,1342
SC56,2023/8/4,1417
SC56,2023/10/28,1765
SC56,2023/8/28,1458
SC56,2023/10/12,1569
SC56,2023/9/16,1682
SC56,2023/9/9,1894
SC56,2023/9/30,1364
SC56,2023/10/29,1803
SC56,2023/9/24,1945
SC56,2023/10/3,1215
SC56,2023/8/9,1610
SC56,2023/11/19,1338
SC56,2023/9/21,2103
SC56,2023/10/20,1622
SC56,2023/8/16,1474
SC56,2023/9/17,1776
SC56,2023/11/12,4659
SC56,2023/8/18,2209
SC56,2023/9/5,1752
SC56,2023/8/29,1400
SC56,2023/11/7,2130
SC56,2023/10/24,4123
SC56,2023/10/6,1533
SC56,2023/11/22,1401
SC56,2023/11/15,1603
SC56,2023/11/23,1546
SC56,2023/9/6,2238
SC56,2023/8/25,1662
SC56,2023/11/9,2091
SC56,2023/8/14,1356
SC56,2023/11/10,3312
SC56,2023/8/26,1521
SC56,2023/11/30,1866
SC56,2023/10/19,1822
SC56,2023/8/31,1813
SC56,2023/11/2,4212
SC56,2023/10/30,1804
SC56,2023/11/29,1455
SC56,2023/11/11,8934
SC56,2023/8/20,1452
SC56,2023/8/3,1629
SC56,2023/8/1,2084
SC56,2023/10/31,2833
SC56,2023/9/19,1927
SC56,2023/8/24,1532
SC56,2023/10/18,1454
SC56,2023/11/6,2030
SC56,2023/11/27,1344
SC56,2023/11/25,1409
SC56,2023/8/15,1460
SC56,2023/9/8,2181
SC56,2023/8/7,1379
SC56,2023/8/30,1741
SC56,2023/10/23,2400
SC56,2023/9/27,2127
SC56,2023/8/10,1498
SC56,2023/9/1,3939
SC56,2023/10/7,1581
SC56,2023/8/8,1475
SC56,2023/9/7,3452
SC56,2023/10/14,1577
SC25,2023/10/27,48425
SC25,2023/8/9,35112
SC25,2023/9/17,39770
SC25,2023/10/31,43099
SC25,2023/11/16,48922
SC25,2023/8/29,40332
SC25,2023/8/18,37118
SC25,2023/8/5,36873
SC25,2023/10/26,49451
SC25,2023/11/28,45758
SC25,2023/10/16,39624
SC25,2023/10/11,41118
SC25,2023/8/6,34342
SC25,2023/8/15,37679
SC25,2023/8/16,36937
SC25,2023/10/19,42760
SC25,2023/10/12,41261
SC25,2023/11/13,54172
SC25,2023/10/5,34846
SC25,2023/9/29,40354
SC25,2023/9/12,43383
SC25,2023/11/7,50717
SC25,2023/11/12,63953
SC25,2023/10/28,44735
SC25,2023/9/13,45108
SC25,2023/11/5,47651
SC25,2023/9/24,44643
SC25,2023/8/22,36146
SC25,2023/10/30,40392
SC25,2023/9/19,45437
SC25,2023/11/23,48049
SC25,2023/8/24,37827
SC25,2023/11/29,45638
SC25,2023/9/6,43597
SC25,2023/8/11,36021
SC25,2023/10/4,28705
SC25,2023/11/8,52404
SC25,2023/9/1,41531
SC25,2023/10/10,40626
SC25,2023/8/7,32858
SC25,2023/9/5,42342
SC25,2023/8/2,37993
SC25,2023/10/17,40986
SC25,2023/10/22,36865
SC25,2023/11/22,46387
SC25,2023/10/23,42089
SC25,2023/8/12,35196
SC25,2023/8/25,38254
SC25,2023/8/30,36016
SC25,2023/11/9,52035
SC25,2023/9/26,51937
SC25,2023/8/20,32471
SC25,2023/10/2,30116
SC25,2023/10/1,34195
SC25,2023/11/4,47537
SC25,2023/10/15,36919
SC25,2023/10/3,29034
SC25,2023/11/3,51930
SC25,2023/8/26,37059
SC25,2023/9/23,47129
SC25,2023/11/11,63782
SC25,2023/11/24,43751
SC25,2023/9/10,37697
SC25,2023/11/10,45969
SC25,2023/8/27,35893
SC25,2023/11/1,64269
SC25,2023/9/3,36850
SC25,2023/11/30,45795
SC25,2023/8/31,42177
SC25,2023/9/28,48277
SC25,2023/10/25,49083
SC25,2023/8/23,37274
SC25,2023/8/4,40148
SC25,2023/10/24,54992
SC25,2023/10/29,41309
SC25,2023/9/30,34247
SC25,2023/10/21,39013
SC25,2023/10/6,35736
SC25,2023/9/9,38158
SC25,2023/9/8,41701
SC25,2023/10/8,40530
SC25,2023/11/15,47991
SC25,2023/8/28,33666
SC25,2023/8/13,30555
SC25,2023/9/20,49246
SC25,2023/11/14,51992
SC25,2023/11/27,43155
SC25,2023/9/22,47963
SC25,2023/11/25,42517
SC25,2023/8/10,37007
SC25,2023/9/27,48810
SC25,2023/9/15,43379
SC25,2023/9/18,42831
SC25,2023/8/1,38119
SC25,2023/9/11,39157
SC25,2023/8/14,34205
SC25,2023/10/18,43255
SC25,2023/10/20,44917
SC25,2023/8/3,38455
SC25,2023/11/2,57261
SC25,2023/9/2,41542
SC25,2023/10/13,40143
SC25,2023/9/21,48315
SC25,2023/11/17,46805
SC25,2023/9/4,38625
SC25,2023/11/26,39951
SC25,2023/11/6,47774
SC25,2023/9/7,41395
SC25,2023/11/18,44735
SC25,2023/10/9,40650
SC25,2023/9/16,43946
SC25,2023/9/25,46761
SC25,2023/10/14,39074
SC25,2023/8/17,36917
SC25,2023/10/7,35433
SC25,2023/9/14,43405
SC25,2023/8/19,35774
SC25,2023/11/20,45621
SC25,2023/8/8,33517
SC25,2023/11/19,42092
SC25,2023/8/21,34122
SC25,2023/11/21,49837
